congress,chamber,bioguide,firstname,middlename,lastname,suffix,birthday,state,party,incumbent,termstart,age
86,1,M000418,Harris,Brown,McDowell,Jr.,2/10/1906,DE,1,0,1/7/1959,52.9
86,1,B000849,Lawrence,,Brock,,8/16/1906,NE,1,0,1/7/1959,52.4
86,1,T000297,Herman,,Toll,,3/15/1907,PA,1,0,1/7/1959,51.8
86,1,S001037,Frank,Albert,Stubblefield,,4/5/1907,KY,1,0,1/7/1959,51.8
86,1,H000174,Julia,Butler,Hansen,,6/14/1907,WA,1,0,1/7/1959,51.6
86,1,K000320,Frank,,Kowalski,,10/18/1907,CT,1,0,1/7/1959,51.2
86,1,J000135,Harold,Terry,Johnson,,12/2/1907,CA,1,0,1/7/1959,51.1
86,1,B001077,Quentin,Northrup,Burdick,,6/19/1908,ND,1,0,1/7/1959,50.6
86,1,D000041,Dominick,Vincent,Daniels,,10/18/1908,NJ,1,0,1/7/1959,50.2
86,1,J000176,Thomas,Francis,Johnson,,6/26/1909,MD,1,0,1/7/1959,49.5
86,1,R000041,William,Joseph,Randall,,7/16/1909,MO,1,0,1/7/1959,49.5
86,1,P000549,Stanley,A.,Prokop,,7/29/1909,PA,1,0,1/7/1959,49.4
86,1,W000120,Fred,,Wampler,,10/15/1909,IN,1,0,1/7/1959,49.2
86,1,T000099,Roy,Arthur,Taylor,,1/31/1910,NC,1,0,1/7/1959,48.9
86,1,M000836,Walter,Henry,Moeller,,3/15/1910,OH,1,0,1/7/1959,48.8
86,1,B001092,James,Anthony,Burke,,3/30/1910,MA,1,0,1/7/1959,48.8
86,1,F000227,Gerald,Thomas,Flynn,,10/7/1910,WI,1,0,1/7/1959,48.3
86,1,M000847,John,Stephen,Monagan,,12/23/1911,CT,1,0,1/7/1959,47
86,1,C000596,Jeffery,,Cohelan,,6/24/1914,CA,1,0,1/7/1959,44.5
86,1,H000438,Kenneth,William,Hechler,,9/20/1914,WV,1,0,1/7/1959,44.3
86,1,L000260,Robert,Woodrow,Levering,,10/3/1914,OH,1,0,1/7/1959,44.3
86,1,M000682,William,Henry,Meyer,,12/29/1914,VT,1,0,1/7/1959,44
86,1,S000473,John,Mark,Slack,Jr.,3/18/1915,WV,1,0,1/7/1959,43.8
86,1,C000228,Robert,Randolph,Casey,,7/27/1915,TX,1,0,1/7/1959,43.4
86,1,D000523,Thaddeus,Joseph,Dulski,,9/27/1915,NY,1,0,1/7/1959,43.3
86,1,C000199,Steven,V.,Carter,,10/8/1915,IA,1,0,1/7/1959,43.2
86,1,S000997,Samuel,Studdiford,Stratton,,9/27/1916,NY,1,0,1/7/1959,42.3
86,1,M000719,Clement,Woodnutt,Miller,,10/28/1916,CA,1,0,1/7/1959,42.2
86,1,K000199,David,Sjodahl,King,,6/20/1917,UT,1,0,1/7/1959,41.5
86,1,J000119,Byron,Lindberg,Johnson,,10/12/1917,CO,1,0,1/7/1959,41.2
86,1,F000237,John,Robert,Foley,,10/16/1917,MD,1,0,1/7/1959,41.2
86,1,B000170,Joseph,Walker,Barr,,1/17/1918,IN,1,0,1/7/1959,41
86,1,Q000012,James,Michael,Quigley,,3/30/1918,PA,1,0,1/7/1959,40.8
86,1,H000048,David,McKee,Hall,,5/16/1918,NC,1,0,1/7/1959,40.6
86,1,D000001,Emilio,Quincy,Daddario,,9/24/1918,CT,1,0,1/7/1959,40.3
86,1,D000474,Thomas,Nelms,Downing,,2/1/1919,VA,1,0,1/7/1959,39.9
86,1,K000015,George,Albert,Kasem,,4/6/1919,CA,1,0,1/7/1959,39.8
86,1,P000559,Roman,Conrad,Pucinski,,5/13/1919,IL,1,0,1/7/1959,39.7
86,1,M000990,Thomas,Gayle,Morris,,8/20/1919,NM,1,0,1/7/1959,39.4
86,1,G000151,Robert,Nicholas,Giaimo,,10/15/1919,CT,1,0,1/7/1959,39.2
86,1,H000690,Earl,Lee,Hogan,,3/13/1920,IN,1,0,1/7/1959,38.8
86,1,S000596,Neal,Edward,Smith,,3/23/1920,IA,1,0,1/7/1959,38.8
86,1,C000725,Robert,Eugene,Cook,,5/19/1920,OH,1,0,1/7/1959,38.6
86,1,B001090,Frank,Welsh,Burke,,6/1/1920,KY,1,0,1/7/1959,38.6
86,1,G000175,Jacob,H.,Gilbert,,6/17/1920,NY,1,0,1/7/1959,38.6
86,1,M000449,Donald,Francis,McGinley,,6/30/1920,NE,1,0,1/7/1959,38.5
86,1,R000467,John,Edward,Roush,,9/12/1920,IN,1,0,1/7/1959,38.3
86,1,G000016,Cornelius,Edward,Gallagher,,3/2/1921,NJ,1,0,1/7/1959,37.9
86,1,H000204,Denver,David,Hargis,,7/22/1921,KS,1,0,1/7/1959,37.5
86,1,K000014,Joseph,Edward,Karth,,8/26/1922,MN,1,0,1/7/1959,36.4
86,1,M000930,William,Singer,Moorhead,,4/8/1923,PA,1,0,1/7/1959,35.8
86,1,B000813,Daniel,Baugh,Brewster,,11/23/1923,MD,1,0,1/7/1959,35.1
86,1,K000020,Robert,William,Kastenmeier,,1/24/1924,WI,1,0,1/7/1959,35
86,1,I000025,Daniel,K.,Inouye,,9/7/1924,HI,1,0,1/7/1959,34.3
86,1,W000675,Leonard,George,Wolf,,10/29/1925,IA,1,0,1/7/1959,33.2
86,1,O000055,James,Grant,O'Hara,,11/8/1925,MI,1,0,1/7/1959,33.2
86,1,M000605,Harold,Barnett,McSween,,7/19/1926,LA,1,0,1/7/1959,32.5
86,1,I000039,Donald,Jay,Irwin,,9/7/1926,CT,1,0,1/7/1959,32.3
86,1,B000736,John,,Brademas,,3/2/1927,IN,1,0,1/7/1959,31.9
86,1,S000367,George,Edward,Shipley,,4/21/1927,IL,1,0,1/7/1959,31.7
86,1,R000458,Daniel,David,Rostenkowski,,1/2/1928,IL,1,0,1/7/1959,31
87,1,R000259,Corinne,Boyd,Riley,,1893-07-04,SC,1,0,1/3/1961,67.5
87,1,N000136,Catherine,Dorris,Norrell,,3/30/1901,AR,1,0,1/3/1961,59.8
87,1,F000135,Edward,Rowan,Finnegan,,6/5/1905,IL,1,0,1/3/1961,55.6
87,1,W000439,Victor,Eugene,Wickersham,,2/9/1906,OK,1,0,1/3/1961,54.9
87,1,P000264,Morris,Blaine,Peterson,,3/26/1906,UT,1,0,1/3/1961,54.8
87,1,R000556,Harold,Martin,Ryan,,2/6/1911,MI,1,0,1/3/1961,49.9
87,1,R000312,Herbert,Ray,Roberts,,3/28/1913,TX,1,0,1/3/1961,47.8
87,1,S000860,Robert,Grier,Stephens,Jr.,8/14/1913,GA,1,0,1/3/1961,47.4
87,1,J000108,Charles,Samuel,Joelson,,1/27/1916,NJ,1,0,1/3/1961,44.9
87,1,G000272,Henry,Barbosa,González,,5/3/1916,TX,1,0,1/3/1961,44.7
87,1,H000010,George,Elliott,Hagan,,5/24/1916,GA,1,0,1/3/1961,44.6
87,1,D000122,John,William,Davis,,9/12/1916,GA,1,0,1/3/1961,44.3
87,1,O000083,Arnold,,Olsen,,12/17/1916,MT,1,0,1/3/1961,44
87,1,W000018,Joseph,David,Waggonner,Jr.,9/7/1918,LA,1,0,1/3/1961,42.3
87,1,C000143,Hugh,Leo,Carey,,4/11/1919,NY,1,0,1/3/1961,41.7
87,1,P000569,Graham,Boynton,Purcell,Jr.,5/5/1919,TX,1,0,1/3/1961,41.7
87,1,C000780,James,Charles,Corman,,10/20/1920,CA,1,0,1/3/1961,40.2
87,1,H000479,David,Newton,Henderson,,4/16/1921,NC,1,0,1/3/1961,39.7
87,1,P000348,Otis,Grey,Pike,,8/31/1921,NY,1,0,1/3/1961,39.3
87,1,U000001,Morris,King,Udall,,6/15/1922,AZ,1,0,1/3/1961,38.6
87,1,R000562,William,Fitts,Ryan,,6/28/1922,NY,1,0,1/3/1961,38.5
87,1,R000442,Benjamin,Stanley,Rosenthal,,6/8/1923,NY,1,0,1/3/1961,37.6
87,1,K000318,Horace,Robinson,Kornegay,,3/12/1924,NC,1,0,1/3/1961,36.8
87,1,A000052,Joseph,Patrick,Addabbo,,3/17/1925,NY,1,0,1/3/1961,35.8
87,1,N000019,Lucien,Norbert,Nedzi,,5/28/1925,MI,1,0,1/3/1961,35.6
87,1,I000001,Richard,Howard,Ichord,II,6/27/1926,MO,1,0,1/3/1961,34.5
87,1,S000762,Fernand,Joseph,St. Germain,,1/9/1928,RI,1,0,1/3/1961,33
87,1,H000191,Ralph,R.,Harding,,9/9/1929,ID,1,0,1/3/1961,31.3
88,1,B001104,Everett,Glen,Burkhalter,,1897-01-19,CA,1,0,1/9/1963,66
88,1,P000218,Claude,Denson,Pepper,,9/8/1900,FL,1,0,1/9/1963,62.3
88,1,S000219,Robert,Thompson,Secrest,,1/22/1904,OH,1,0,1/9/1963,59
88,1,S000775,Neil,Oliver,Staebler,,7/11/1905,MI,1,0,1/9/1963,57.5
88,1,P000106,Edward,James,Patten,,8/22/1905,NJ,1,0,1/9/1963,57.4
88,1,H000367,Augustus,Freeman,Hawkins,,8/31/1907,CA,1,0,1/9/1963,55.4
88,1,L000413,Clarence,Dickinson,Long,,12/11/1908,MD,1,0,1/9/1963,54.1
88,1,P000426,Joe,Richard,Pool,,2/18/1911,TX,1,0,1/9/1963,51.9
88,1,T000436,James,Russell,Tuten,,7/23/1911,GA,1,0,1/9/1963,51.5
88,1,G000144,Thomas,Smithwick,Gettys,,6/19/1912,SC,1,0,1/9/1963,50.6
88,1,P000328,James,Jarrell,Pickle,,10/11/1913,TX,1,0,1/9/1963,49.2
88,1,H000164,Richard,Thomas,Hanna,,6/9/1914,CA,1,0,1/9/1963,48.6
88,1,V000024,Lionel,,Van Deerlin,,7/25/1914,CA,1,0,1/9/1963,48.5
88,1,S000769,William,Leon,St. Onge,,10/9/1914,CT,1,0,1/9/1963,48.3
88,1,E000064,William,Donlon,Edwards,,1/6/1915,CA,1,0,1/9/1963,48
88,1,R000485,Edward,Ross,Roybal,,2/10/1916,CA,1,0,1/9/1963,46.9
88,1,M000796,Joseph,George,Minish,,9/1/1916,NJ,1,0,1/9/1963,46.4
88,1,M000250,Spark,Masayuki,Matsunaga,,10/8/1916,HI,1,0,1/9/1963,46.3
88,1,W000571,Charles,Herbert,Wilson,,2/15/1917,CA,1,0,1/9/1963,45.9
88,1,G000153,Sam,Melville,Gibbons,,1/20/1920,FL,1,0,1/9/1963,43
88,1,B000918,George,E.,Brown,Jr.,3/6/1920,CA,1,0,1/9/1963,42.8
88,1,D000537,Robert,Blackford,Duncan,,12/4/1920,OR,1,0,1/9/1963,42.1
88,1,W000362,Compton,Ignatius,White,Jr.,12/19/1920,ID,1,0,1/9/1963,42.1
88,1,S000401,Carlton,Ralph,Sickles,,6/15/1921,MD,1,0,1/9/1963,41.6
88,1,S000243,George,Frederick,Senner,Jr.,11/24/1921,AZ,1,0,1/9/1963,41.1
88,1,G000192,Thomas,Ponce,Gill,,4/21/1922,HI,1,0,1/9/1963,40.7
88,1,W000197,Albert,William,Watson,,8/30/1922,SC,1,0,1/9/1963,40.4
88,1,H000965,William,Leonard,Hungate,,12/14/1922,MO,1,0,1/9/1963,40.1
88,1,L000417,Gillis,William,Long,,5/4/1923,LA,1,0,1/9/1963,39.7
88,1,G000348,Bernard,Francis,Grabowski,,6/11/1923,CT,1,0,1/9/1963,39.6
88,1,F000350,Donald,MacKay,Fraser,,2/20/1924,MN,1,0,1/9/1963,38.9
88,1,R000423,Frederick,Bernard,Rooney,,11/6/1925,PA,1,0,1/9/1963,37.2
88,1,B001156,Phillip,,Burton,,6/1/1926,CA,1,0,1/9/1963,36.6
88,1,L000221,Robert,Louis,Leggett,,7/26/1926,CA,1,0,1/9/1963,36.5
88,1,M001098,John,Michael,Murphy,,8/3/1926,NY,1,0,1/9/1963,36.4
88,1,M000148,John,Otho,Marsh,Jr.,8/7/1926,VA,1,0,1/9/1963,36.4
88,1,F000424,Richard,Harmon,Fulton,,1/27/1927,TN,1,0,1/9/1963,36
88,1,C000067,Ronald,Brooks,Cameron,,8/16/1927,CA,1,0,1/9/1963,35.4
88,1,W000290,Charles,Longstreet,Weltner,,12/17/1927,GA,1,0,1/9/1963,35.1
88,1,O000084,Alec,Gehard,Olson,,9/11/1930,MN,1,0,1/9/1963,32.3
88,1,F000430,Don,,Fuqua,,8/20/1933,FL,1,0,1/9/1963,29.4
89,1,T000178,Lera,Millard,Thomas,,8/3/1900,TX,1,0,1/4/1965,64.4
89,1,H000173,John,Robert,Hansen,,8/24/1901,IA,1,0,1/4/1965,63.4
89,1,D000462,John,Goodchild,Dow,,5/6/1905,NY,1,0,1/4/1965,59.7
89,1,T000128,Herbert,,Tenzer,,11/1/1905,NY,1,0,1/4/1965,59.2
89,1,C000002,Earle,,Cabell,,10/27/1906,TX,1,0,1/4/1965,58.2
89,1,F000023,Charles,Rowland Peaslee,Farnsley,,3/28/1907,KY,1,0,1/4/1965,57.8
89,1,O000090,Maston,Emmett,O'Neal,Jr.,7/19/1907,GA,1,0,1/4/1965,57.5
89,1,L000458,Rodney,Marvin,Love,,7/18/1908,OH,1,0,1/4/1965,56.5
89,1,Y000013,Sidney,Richard,Yates,,8/27/1909,IL,1,0,1/4/1965,55.4
89,1,M000836,Walter,Henry,Moeller,,3/15/1910,OH,1,0,1/4/1965,54.8
89,1,D000588,Kenneth,Warren,Dyal,,7/9/1910,CA,1,0,1/4/1965,54.5
89,1,W000049,E.,S. Johnny,Walker,,6/18/1911,NM,1,0,1/4/1965,53.5
89,1,K000326,Paul,Joseph,Krebs,,5/26/1912,NJ,1,0,1/4/1965,52.6
89,1,G000454,George,William,Grider,,10/1/1912,TN,1,0,1/4/1965,52.3
89,1,J000256,Walter,Beaman,Jones,Sr.,8/19/1913,NC,1,0,1/4/1965,51.4
89,1,B000472,Jonathan,Brewster,Bingham,,4/24/1914,NY,1,0,1/4/1965,50.7
89,1,R000003,John,Abner,Race,,5/12/1914,WI,1,0,1/4/1965,50.7
89,1,R000420,Daniel,John,Ronan,,7/13/1914,IL,1,0,1/4/1965,50.5
89,1,A000212,Frank,,Annunzio,,1/12/1915,IL,1,0,1/4/1965,50
89,1,H000563,Floyd,Verne,Hicks,,5/29/1915,WA,1,0,1/4/1965,49.6
89,1,R000421,Teno,,Roncalio,,3/23/1916,WY,1,0,1/4/1965,48.8
89,1,F000025,Billie,Sunday,Farnum,,4/11/1916,MI,1,0,1/4/1965,48.7
89,1,M000011,Hervey,Gilbert,Machen,,10/14/1916,MD,1,0,1/4/1965,48.2
89,1,K000038,James,,Kee,,4/15/1917,WV,1,0,1/4/1965,47.7
89,1,K000199,David,Sjodahl,King,,6/20/1917,UT,1,0,1/4/1965,47.5
89,1,H001001,Joseph,Oliva,Huot,,8/11/1917,NH,1,0,1/4/1965,47.4
89,1,V000098,Joseph,Phillip,Vigorito,,11/10/1918,PA,1,0,1/4/1965,46.2
89,1,W000680,Lester,Lionel,Wolff,,1/4/1919,NY,1,0,1/4/1965,46
89,1,M000022,James,Armstrong,MacKay,,6/25/1919,GA,1,0,1/4/1965,45.5
89,1,S000124,James,Haas,Scheuer,,2/6/1920,NY,1,0,1/4/1965,44.9
89,1,R000107,Rolland,W.,Redlin,,2/29/1920,ND,1,0,1/4/1965,44.8
89,1,C000054,Clair,Armstrong,Callan,,3/29/1920,NE,1,0,1/4/1965,44.8
89,1,S000782,Lynn,Ellsworth,Stalbaum,,5/15/1920,WI,1,0,1/4/1965,44.6
89,1,M000026,John,C.,Mackie,,6/1/1920,MI,1,0,1/4/1965,44.6
89,1,H000158,James,Michael,Hanley,,7/19/1920,NY,1,0,1/4/1965,44.5
89,1,S000070,David,Edward,Satterfield,III,12/2/1920,VA,1,0,1/4/1965,44.1
89,1,G000208,John,Joyce,Gilligan,,3/22/1921,OH,1,0,1/4/1965,43.8
89,1,A000203,William,Robert,Anderson,,6/17/1921,TN,1,0,1/4/1965,43.6
89,1,T000294,Paul,Harold,Todd,Jr.,9/22/1921,MI,1,0,1/4/1965,43.3
89,1,S000131,John,Richard,Schmidhauser,,1/3/1922,IA,1,0,1/4/1965,43
89,1,B000108,Bert,Andrew,Bandstra,,1/25/1922,IA,1,0,1/4/1965,42.9
89,1,W000390,Richard,Crawford,White,,4/29/1923,TX,1,0,1/4/1965,41.7
89,1,E000240,Frank,Edward,Evans,,9/6/1923,CO,1,0,1/4/1965,41.3
89,1,M000610,Roy,Harrison,McVicker,,2/20/1924,CO,1,0,1/4/1965,40.9
89,1,H000346,William,Dodd,Hathaway,,2/21/1924,ME,1,0,1/4/1965,40.9
89,1,R000164,Joseph,Yale,Resnick,,7/13/1924,NY,1,0,1/4/1965,40.5
89,1,V000109,Weston,Edward,Vivian,,10/25/1924,MI,1,0,1/4/1965,40.2
89,1,S001103,Robert,E.,Sweeney,,11/4/1924,OH,1,0,1/4/1965,40.2
89,1,W000035,Jerome,Russell,Waldie,,2/15/1925,CA,1,0,1/4/1965,39.9
89,1,H000465,Henry,,Helstoski,,3/21/1925,NJ,1,0,1/4/1965,39.8
89,1,R000134,Thomas,Mankell,Rees,,3/26/1925,CA,1,0,1/4/1965,39.8
89,1,C000516,Raymond,Francis,Clevenger,,6/6/1926,MI,1,0,1/4/1965,38.6
89,1,I000039,Donald,Jay,Irwin,,9/7/1926,CT,1,0,1/4/1965,38.3
89,1,A000031,Brockman,,Adams,,1/13/1927,WA,1,0,1/4/1965,38
89,1,M000459,Thomas,Charles,McGrath,Jr.,4/22/1927,NJ,1,0,1/4/1965,37.7
89,1,H000840,James,John,Howard,,7/24/1927,NJ,1,0,1/4/1965,37.5
89,1,F000270,William,David,Ford,,8/6/1927,MI,1,0,1/4/1965,37.4
89,1,E000067,Edwin,Washington,Edwards,,8/7/1927,LA,1,0,1/4/1965,37.4
89,1,D000203,Eligio,II,de la Garza,,9/22/1927,TX,1,0,1/4/1965,37.3
89,1,M000318,Richard,Dean,McCarthy,,9/24/1927,NY,1,0,1/4/1965,37.3
89,1,C000866,Nathaniel,Neiman,Craley,Jr.,11/17/1927,PA,1,0,1/4/1965,37.1
89,1,M000797,Patsy,Takemoto,Mink,,12/6/1927,HI,1,0,1/4/1965,37.1
89,1,M000626,Lloyd,,Meeds,,12/11/1927,WA,1,0,1/4/1965,37.1
89,1,L000429,Speedy,Oteria,Long,,6/16/1928,LA,1,0,1/4/1965,36.6
89,1,O000134,Richard,Lawrence,Ottinger,,1/27/1929,NY,1,0,1/4/1965,35.9
89,1,F000239,Thomas,Stephen,Foley,,3/6/1929,WA,1,0,1/4/1965,35.8
89,1,C000714,John,,Conyers,Jr.,5/16/1929,MI,1,0,1/4/1965,35.6
89,1,H000114,Lee,Herbert,Hamilton,,4/20/1931,IN,1,0,1/4/1965,33.7
89,1,G000450,Stanley,Lloyd,Greigg,,5/7/1931,IA,1,0,1/4/1965,33.7
89,1,J000033,Andrew,,Jacobs,Jr.,2/24/1932,IN,1,0,1/4/1965,32.9
89,1,C000979,John,Chester,Culver,,8/8/1932,IA,1,0,1/4/1965,32.4
89,1,S000128,Darwin,Gale,Schisler,,3/2/1933,IL,1,0,1/4/1965,31.8
89,1,T000410,John,Varick,Tunney,,6/26/1934,CA,1,0,1/4/1965,30.5
89,1,P000556,David,Hampton,Pryor,,8/29/1934,AR,1,0,1/4/1965,30.4
89,1,G000420,William,Joseph,Green,,6/24/1938,PA,1,0,1/4/1965,26.5
89,1,J000151,Jed,Joseph,Johnson,Jr.,12/27/1939,OK,1,0,1/4/1965,25
90,1,E000035,Robert,Christian,Eckhardt,,7/16/1913,TX,1,0,1/10/1967,53.5
90,1,N000095,William,Flynt,Nichols,,10/16/1918,AL,1,0,1/10/1967,48.2
90,1,K000025,Abraham,,Kazen,Jr.,1/17/1919,TX,1,0,1/10/1967,48
90,1,M000865,Gillespie,V.,Montgomery,,8/5/1920,MS,1,0,1/10/1967,46.4
90,1,E000096,Joshua,,Eilberg,,2/12/1921,PA,1,0,1/10/1967,45.9
90,1,B000431,Tom,,Bevill,,3/27/1921,AL,1,0,1/10/1967,45.8
90,1,R000065,John,Richard,Rarick,,1/29/1924,LA,1,0,1/10/1967,42.9
90,1,K000356,Peter,Nicholas,Kyros,,7/11/1925,ME,1,0,1/10/1967,41.5
90,1,P000399,Bertram,L.,Podell,,12/27/1925,NY,1,0,1/10/1967,41
90,1,G000458,Charles,Hudson,Griffin,,5/9/1926,MS,1,0,1/10/1967,40.7
90,1,G000105,Joseph,Matthew,Gaydos,,7/3/1926,PA,1,0,1/10/1967,40.5
90,1,G000015,Nick,,Galifianakis,,7/22/1928,NC,1,0,1/10/1967,38.5
90,1,T000265,Robert,Owens,Tiernan,,2/24/1929,RI,1,0,1/10/1967,37.9
90,1,B000548,Leonard,Ray,Blanton,,4/10/1930,TN,1,0,1/10/1967,36.8
90,1,B000839,Jack,Thomas,Brinkley,,12/22/1930,GA,1,0,1/10/1967,36.1
90,1,B000771,Frank,James,Brasco,,10/15/1932,NY,1,0,1/10/1967,34.2
90,1,S001039,Williamson,Sylvester,Stuckey,Jr.,5/25/1935,GA,1,0,1/10/1967,31.6
91,1,M000845,Robert,Homer,Mollohan,,9/18/1909,WV,1,0,1/3/1969,59.3
91,1,J000216,Ed,,Jones,,4/20/1912,TN,1,0,1/3/1969,56.7
91,1,A000189,Glenn,Malcolm,Anderson,,2/21/1913,CA,1,0,1/3/1969,55.9
91,1,C000164,Charles,Joseph,Carney,,4/17/1913,OH,1,0,1/3/1969,55.7
91,1,D000038,Wilbur,Clarence,Daniel,,5/12/1914,VA,1,0,1/3/1969,54.6
91,1,B000432,Mario,,Biaggi,,10/26/1917,NY,1,0,1/3/1969,51.2
91,1,P000520,Lunsford,Richardson,Preyer,,1/11/1919,NC,1,0,1/3/1969,50
91,1,M000105,James,Robert,Mann,,4/27/1920,SC,1,0,1/3/1969,48.7
91,1,C000321,William,Venroe,Chappell,Jr.,2/3/1922,FL,1,0,1/3/1969,46.9
91,1,R000383,Robert,A.,Roe,,2/28/1924,NJ,1,0,1/3/1969,44.8
91,1,M000635,John,,Melcher,,9/6/1924,MT,1,0,1/3/1969,44.3
91,1,C000371,Shirley,Anita,Chisholm,,11/30/1924,NY,1,0,1/3/1969,44.1
91,1,K000302,Edward,Irving,Koch,,12/12/1924,NY,1,0,1/3/1969,44.1
91,1,S000948,Louis,,Stokes,,2/23/1925,OH,1,0,1/3/1969,43.9
91,1,C000637,George,Washington,Collins,,3/5/1925,IL,1,0,1/3/1969,43.8
91,1,M000703,Abner,Joseph,Mikva,,1/21/1926,IL,1,0,1/3/1969,43
91,1,S001134,James,Wadsworth,Symington,,9/28/1927,MO,1,0,1/3/1969,41.3
91,1,Y000014,Gus,,Yatron,,10/16/1927,PA,1,0,1/3/1969,41.2
91,1,L000477,Allard,Kenneth,Lowenstein,,1/16/1929,NY,1,0,1/3/1969,40
91,1,B001113,William,Dean,Burlison,,3/15/1931,MO,1,0,1/3/1969,37.8
91,1,C000488,William,Lacy,Clay,Sr.,4/30/1931,MO,1,0,1/3/1969,37.7
91,1,C000017,Patrick,Thomson,Caffery,,7/6/1932,LA,1,0,1/3/1969,36.5
91,1,F000218,Walter,,Flowers,,4/12/1933,AL,1,0,1/3/1969,35.7
91,1,A000103,William,Vollie,Alexander,Jr.,1/16/1934,AR,1,0,1/3/1969,35
91,1,H000230,Michael,Joseph,Harrington,,9/2/1936,MA,1,0,1/3/1969,32.3
91,1,O000007,David,Ross,Obey,,10/3/1938,WI,1,0,1/3/1969,30.3
92,1,D000462,John,Goodchild,Dow,,5/6/1905,NY,1,0,1/21/1971,65.7
92,1,M000675,Ralph,Harold,Metcalfe,,5/29/1910,IL,1,0,1/21/1971,60.6
92,1,A000205,Elizabeth,Bullock,Andrews,,2/12/1911,AL,1,0,1/21/1971,59.9
92,1,L000333,Arthur,Albert,Link,,5/24/1914,ND,1,0,1/21/1971,56.7
92,1,D000043,George,Elmore,Danielson,,2/20/1915,CA,1,0,1/21/1971,55.9
92,1,R000421,Teno,,Roncalio,,3/23/1916,WY,1,0,1/21/1971,54.8
92,1,H000566,Louise,Day,Hicks,,10/16/1916,MA,1,0,1/21/1971,54.3
92,1,S000230,John,Frederick,Seiberling,,9/8/1918,OH,1,0,1/21/1971,52.4
92,1,G000387,Ella,Tambussi,Grasso,,5/10/1919,CT,1,0,1/21/1971,51.7
92,1,A000018,Bella,Savitzky,Abzug,,7/24/1920,NY,1,0,1/21/1971,50.5
92,1,R000467,John,Edward,Roush,,9/12/1920,IN,1,0,1/21/1971,50.4
92,1,D000499,Robert,Frederick,Drinan,,11/15/1920,MA,1,0,1/21/1971,50.2
92,1,M000365,Mike,,McCormack,,12/14/1921,WA,1,0,1/21/1971,49.1
92,1,M000826,Parren,James,Mitchell,,4/29/1922,MD,1,0,1/21/1971,48.7
92,1,D000234,Frank,Edward,Denholm,,11/29/1923,SD,1,0,1/21/1971,47.1
92,1,R000510,Harold,Lowell,Runnels,,3/17/1924,NM,1,0,1/21/1971,46.8
92,1,M000490,Koln,Gunn,McKay,,2/23/1925,UT,1,0,1/21/1971,45.9
92,1,R000484,William,Robert,Roy,,2/23/1926,KS,1,0,1/21/1971,44.9
92,1,C000799,William,Ross,Cotter,,7/18/1926,CT,1,0,1/21/1971,44.5
92,1,B000408,Robert,Selmer,Bergland,,7/22/1928,MN,1,0,1/21/1971,42.5
92,1,B001221,Goodloe,Edgar,Byron,,6/22/1929,MD,1,0,1/21/1971,41.6
92,1,B000025,Herman,,Badillo,,8/21/1929,NY,1,0,1/21/1971,41.4
92,1,R000053,Charles,B.,Rangel,,6/11/1930,NY,1,0,1/21/1971,40.6
92,1,A000017,James,George,Abourezk,,2/24/1931,SD,1,0,1/21/1971,39.9
92,1,S000803,James,Vincent,Stanton,,2/27/1932,OH,1,0,1/21/1971,38.9
92,1,B000315,Nicholas,Joseph,Begich,,4/6/1932,AK,1,0,1/21/1971,38.8
92,1,M001101,Morgan,Francis,Murphy,,4/16/1932,IL,1,0,1/21/1971,38.8
92,1,M000291,Romano,Louis,Mazzoli,,11/2/1932,KY,1,0,1/21/1971,38.2
92,1,S000064,Paul,S.,Sarbanes,,2/3/1933,MD,1,0,1/21/1971,38
92,1,C000997,William,Prather,Curlin,Jr.,11/30/1933,KY,1,0,1/21/1971,37.1
92,1,D000222,Ronald,Vernie,Dellums,,11/24/1935,CA,1,0,1/21/1971,35.2
92,1,A000224,Leslie,,Aspin,,7/21/1938,WI,1,0,1/21/1971,32.5
92,1,M000244,Marvin,Dawson,Mathis,,11/30/1940,GA,1,0,1/21/1971,30.1
92,1,D000125,Mendel,Jackson,Davis,,10/23/1942,SC,1,0,1/21/1971,28.2
92,1,B000780,John,B.,Breaux,,3/1/1944,LA,1,0,1/21/1971,26.9
93,1,L000226,William,,Lehman,,10/5/1913,FL,1,0,1/3/1973,59.2
93,1,B000788,John,Bayne,Breckinridge,,11/29/1913,KY,1,0,1/3/1973,59.1
93,1,B000592,Corinne,Claiborne,Boggs,,3/13/1916,LA,1,0,1/3/1973,56.8
93,1,B000918,George,E.,Brown,Jr.,3/6/1920,CA,1,0,1/3/1973,52.8
93,1,V000029,Richard,Franklin,Vander Veen,,11/26/1922,MI,1,0,1/3/1973,50.1
93,1,L000417,Gillis,William,Long,,5/4/1923,LA,1,0,1/3/1973,49.7
93,1,R000558,Leo,Joseph,Ryan,,5/5/1925,CA,1,0,1/3/1973,47.7
93,1,L000508,Thomas,Andrew,Luken,,7/9/1925,OH,1,0,1/3/1973,47.5
93,1,A000207,Ike,Franklin,Andrews,,9/2/1925,NC,1,0,1/3/1973,47.3
93,1,M000603,Clem,Rogers,McSpadden,,11/9/1925,OK,1,0,1/3/1973,47.2
93,1,M000708,Dale,,Milford,,2/18/1926,TX,1,0,1/3/1973,46.9
93,1,T000243,Raymond,Hoyt,Thornton,Jr.,7/16/1928,AR,1,0,1/3/1973,44.5
